Customer_ID,Gender,Age,City,Tenure_Months,Contract_Type,Plan_Type,Internet_Service,Payment_Method,Monthly_Charges,Total_Charges,Data_Usage_GB,Support_Calls,Late_Payments,Satisfaction_Score,Discount_Percent,Churn
CUST14190,Female,26,Bengaluru,39,Monthly,Basic,DSL,Debit Card,802.81,28320.44,99.9,3.0,0.0,6.0,10.0,No
CUST14191,Male,51,Kochi,14,Monthly,Basic,,UPI,534.91,7276.52,2.9,5.0,0.0,7.0,0.0,Yes
CUST14192,Female,63,Ahmedabad,9,Monthly,Standard,Fiber,Cash,1220.45,9019.85,129.2,4.0,1.0,6.0,15.0,No
CUST14193,Female,31,Mumbai,10,Monthly,Basic,DSL,Credit Card,724.41,,66.2,2.0,0.0,9.0,25.0,No
CUST14194,Male,21,Mumbai,30,Yearly,Premium,DSL,Cash,1435.29,40553.11,116.4,1.0,0.0,8.0,5.0,No
CUST14195,Female,47,Bengaluru,48,Monthly,Standard,Fiber,,1191.06,53478.66,182.0,2.0,2.0,6.0,5.0,No
CUST14196,Female,48,Bengaluru,33,Monthly,Standard,Fiber,Debit Card,1238.02,40926.61,131.5,2.0,0.0,7.0,0.0,No
CUST14197,Male,55,Kolkata,14,Quarterly,Basic,,UPI,622.54,7986.81,,3.0,0.0,6.0,10.0,No
CUST14198,Female,28,Hyderabad,43,Monthly,Standard,DSL,Debit Card,1218.74,48127.08,118.4,1.0,0.0,8.0,10.0,No
CUST14199,Female,52,Kolkata,16,Monthly,Basic,,Debit Card,601.88,9646.83,2.9,2.0,2.0,5.0,0.0,Yes
CUST14200,Female,25,Kolkata,13,Monthly,Standard,Fiber,Bank Transfer,1112.25,13796.05,157.6,0.0,1.0,8.0,0.0,No
CUST14201,Male,20,Chennai,24,Monthly,Premium,Fiber,UPI,1497.52,32956.11,175.4,4.0,0.0,5.0,10.0,No
CUST14202,Male,31,Pune,45,Monthly,Standard,Fiber,Credit Card,1194.63,48357.86,198.3,2.0,0.0,10.0,10.0,No
CUST14203,Female,30,Bengaluru,22,Monthly,Basic,,Cash,630.03,12394.68,4.8,1.0,0.0,8.0,10.0,No
CUST14204,Female,62,Delhi,25,Monthly,Standard,Fiber,Cash,1183.36,23085.53,135.7,1.0,1.0,8.0,20.0,No
CUST14205,Female,49,Pune,10,Yearly,Basic,Fiber,UPI,884.6,7773.89,138.1,2.0,0.0,7.0,15.0,No
CUST14206,Male,51,Bengaluru,10,Yearly,Basic,Fiber,Bank Transfer,971.99,9798.03,178.4,2.0,1.0,5.0,0.0,No
CUST14207,Male,62,Bengaluru,5,Monthly,Standard,Fiber,UPI,1197.86,5130.65,196.7,1.0,0.0,8.0,15.0,Yes
CUST14208,Male,36,Ahmedabad,10,Quarterly,Premium,Fiber,Bank Transfer,1682.75,16454.98,,1.0,1.0,8.0,5.0,No
CUST14209,Female,55,Pune,10,Yearly,Basic,DSL,UPI,629.61,5881.08,135.6,2.0,0.0,6.0,15.0,No
CUST14210,Female,33,Mumbai,25,Monthly,Premium,Fiber,Cash,1638.14,32923.12,87.8,3.0,0.0,7.0,20.0,No
CUST14211,Female,19,Pune,34,Yearly,Basic,Fiber,Debit Card,757.9,26037.87,,1.0,0.0,8.0,0.0,No
CUST14212,Female,57,Ahmedabad,15,Yearly,Basic,Fiber,Credit Card,921.33,13993.43,225.0,4.0,0.0,6.0,0.0,No
CUST14213,Female,34,Delhi,5,,Standard,DSL,UPI,1122.05,6165.72,122.1,3.0,0.0,7.0,5.0,No
CUST14214,Male,51,Bengaluru,22,Monthly,Basic,Fiber,UPI,769.75,16481.15,167.8,4.0,0.0,7.0,0.0,No
CUST14215,Female,59,Jaipur,48,Monthly,Basic,Fiber,Debit Card,716.38,30404.76,194.0,3.0,0.0,8.0,10.0,No
CUST14216,Female,33,Delhi,29,Monthly,Basic,DSL,Bank Transfer,818.08,20757.66,65.8,2.0,0.0,6.0,10.0,Yes
CUST14217,Female,55,Bengaluru,11,Yearly,Basic,Fiber,Bank Transfer,935.95,10554.11,169.9,3.0,,8.0,0.0,No
CUST14218,Male,19,Hyderabad,39,Yearly,Basic,Fiber,Bank Transfer,812.12,30032.35,232.3,2.0,0.0,9.0,5.0,No
CUST14219,Female,19,Kolkata,7,Monthly,Standard,DSL,Bank Transfer,1069.55,6185.04,108.6,3.0,2.0,5.0,10.0,No
CUST14220,Male,43,Mumbai,11,Quarterly,Standard,Fiber,Cash,1156.68,12626.74,219.6,1.0,0.0,8.0,0.0,Yes
CUST14221,Male,30,Mumbai,49,Quarterly,Premium,Fiber,Bank Transfer,1585.67,71006.74,207.2,4.0,1.0,8.0,10.0,No
CUST14222,Male,64,Mumbai,15,Monthly,Standard,DSL,UPI,1028.53,14870.29,116.8,2.0,0.0,9.0,5.0,No
CUST14223,Male,48,Kochi,38,Quarterly,Standard,DSL,Bank Transfer,943.54,33006.54,68.4,1.0,0.0,6.0,10.0,No
CUST14224,Male,51,Mumbai,19,Yearly,Standard,DSL,Credit Card,1122.09,18536.09,87.1,2.0,0.0,7.0,10.0,No
CUST14225,Female,56,Chennai,29,Monthly,Premium,Fiber,Cash,1515.27,,264.6,1.0,1.0,7.0,10.0,Yes
CUST14226,Female,20,Jaipur,12,Monthly,Basic,Fiber,Credit Card,907.41,11145.28,196.7,1.0,0.0,8.0,0.0,No
CUST14227,Male,25,Bengaluru,27,Monthly,Basic,DSL,UPI,802.16,18755.57,83.4,1.0,2.0,8.0,15.0,Yes
CUST14228,Male,40,Kochi,21,Monthly,,Fiber,UPI,,21298.31,201.7,1.0,0.0,6.0,,No
CUST14229,Male,31,Kochi,13,Monthly,Basic,Fiber,Debit Card,878.01,10766.03,106.4,3.0,2.0,5.0,10.0,No
CUST14230,Female,44,Jaipur,16,Monthly,Premium,DSL,UPI,1409.3,22794.71,107.2,1.0,1.0,5.0,0.0,Yes
CUST14231,Female,46,Mumbai,7,Monthly,Standard,Fiber,Cash,1337.96,9409.78,103.7,3.0,0.0,7.0,0.0,No
CUST14232,Male,56,Pune,30,,Basic,DSL,UPI,823.19,20777.15,123.0,4.0,0.0,6.0,15.0,No
CUST14233,,70,Kolkata,43,Monthly,Standard,Fiber,UPI,1260.79,50760.61,42.2,1.0,1.0,8.0,5.0,No
CUST14234,Female,56,Kochi,14,,Basic,Fiber,UPI,1076.83,12609.71,,1.0,1.0,9.0,10.0,No
CUST14235,Male,18,Mumbai,22,Yearly,Premium,DSL,UPI,1478.17,28931.19,61.2,0.0,3.0,7.0,10.0,No
CUST14236,Male,34,Kolkata,15,Yearly,Premium,Fiber,Credit Card,1573.12,21159.95,215.2,2.0,0.0,7.0,10.0,Yes
CUST14237,,58,Delhi,15,Monthly,Standard,DSL,Credit Card,934.81,13684.23,99.6,3.0,0.0,8.0,0.0,No
CUST14238,,47,Mumbai,4,Monthly,Basic,Fiber,UPI,844.04,3548.38,175.8,2.0,2.0,6.0,0.0,Yes
CUST14239,Female,70,Hyderabad,3,Yearly,Basic,Fiber,UPI,912.74,3149.7,111.5,5.0,1.0,5.0,0.0,No
CUST14240,Male,30,Ahmedabad,44,Monthly,Standard,Fiber,Credit Card,1274.51,52649.22,155.4,3.0,1.0,6.0,5.0,Yes
CUST14241,Male,38,Hyderabad,4,Monthly,Premium,Fiber,Bank Transfer,1547.69,5227.19,193.0,6.0,0.0,4.0,20.0,Yes
CUST14242,Male,36,Chennai,25,Monthly,Basic,,Credit Card,676.69,16058.04,2.9,2.0,0.0,7.0,5.0,No
CUST14243,Female,70,Kochi,33,Monthly,Basic,DSL,UPI,626.83,16720.91,99.0,3.0,0.0,6.0,15.0,No
CUST14244,Female,36,,24,Monthly,Basic,DSL,Credit Card,719.96,17733.28,163.9,3.0,2.0,7.0,0.0,No
CUST14245,Male,42,Pune,17,Monthly,Standard,DSL,Debit Card,1082.3,15171.46,68.7,0.0,2.0,6.0,15.0,Yes
CUST14246,Female,39,Delhi,45,Quarterly,Premium,DSL,Credit Card,1460.49,63721.06,146.1,4.0,0.0,5.0,5.0,No
CUST14247,Male,48,Delhi,9,Yearly,Basic,Fiber,Debit Card,938.14,8604.93,213.0,0.0,0.0,7.0,5.0,No
CUST14248,Female,34,Pune,8,Yearly,Basic,Fiber,Cash,910.28,6482.79,136.6,5.0,0.0,5.0,10.0,Yes
CUST14249,Male,40,Jaipur,19,Monthly,Standard,DSL,UPI,1101.86,19887.75,110.2,5.0,1.0,7.0,5.0,No
CUST14250,Female,49,Chennai,21,Monthly,Premium,Fiber,UPI,1580.49,32494.61,220.6,1.0,3.0,8.0,0.0,No
CUST14251,Female,27,Kolkata,48,Quarterly,Premium,Fiber,UPI,1575.95,,65.0,1.0,0.0,8.0,0.0,No
CUST14252,Male,27,Bengaluru,16,Monthly,Standard,DSL,Credit Card,984.0,15319.4,76.9,3.0,2.0,6.0,0.0,No
CUST14253,Male,53,Mumbai,69,Monthly,Basic,Fiber,UPI,1073.9,63005.23,191.7,3.0,1.0,6.0,15.0,No
CUST14254,Male,25,Hyderabad,50,Monthly,Standard,Fiber,Credit Card,1193.72,47427.74,263.1,3.0,0.0,8.0,20.0,No
CUST14255,Male,69,Bengaluru,25,Monthly,Premium,Fiber,Cash,1634.84,41101.55,114.1,0.0,0.0,8.0,0.0,Yes
CUST14256,Male,37,Mumbai,46,Monthly,Premium,DSL,UPI,1433.09,59319.48,73.5,3.0,0.0,5.0,10.0,No
CUST14257,Female,49,Chennai,47,Monthly,Standard,Fiber,Credit Card,1327.35,62072.33,192.3,1.0,1.0,8.0,0.0,No
CUST14258,Male,67,Bengaluru,6,Yearly,Standard,Fiber,Bank Transfer,1199.1,7426.77,124.6,2.0,1.0,6.0,0.0,No
CUST14259,Male,31,Mumbai,35,Monthly,Premium,Fiber,UPI,1626.2,54823.11,176.0,1.0,0.0,7.0,5.0,No
CUST14260,Male,67,,23,Yearly,Standard,Fiber,UPI,1130.21,23419.77,139.9,2.0,2.0,6.0,10.0,No
CUST14261,Male,45,Chennai,10,Yearly,Basic,Fiber,Debit Card,1040.84,9312.99,230.7,2.0,0.0,7.0,0.0,Yes
CUST14262,Male,63,Jaipur,19,Monthly,Standard,,UPI,867.36,14195.68,7.5,3.0,0.0,7.0,15.0,No
CUST14263,Female,69,Pune,49,Quarterly,Premium,Fiber,Bank Transfer,1743.75,84705.44,146.6,4.0,1.0,6.0,0.0,No
CUST14264,Male,70,Hyderabad,34,Quarterly,Standard,DSL,UPI,1001.94,28271.33,34.8,1.0,0.0,8.0,15.0,Yes
CUST14265,Male,41,Jaipur,13,Monthly,Premium,,Debit Card,1414.64,15814.62,79.0,6.0,0.0,6.0,10.0,No
CUST14266,Male,32,Kolkata,57,Monthly,Standard,Fiber,Bank Transfer,1157.83,66349.43,198.2,2.0,1.0,8.0,0.0,No
CUST14267,Female,39,Mumbai,57,Monthly,Basic,Fiber,UPI,877.31,44279.85,143.6,2.0,,6.0,10.0,No
CUST14268,Female,47,Bengaluru,32,Quarterly,Basic,Fiber,UPI,953.64,31010.11,139.5,2.0,0.0,8.0,0.0,No
CUST14269,Male,21,Pune,34,Monthly,Premium,DSL,UPI,1286.14,44134.22,132.1,1.0,1.0,8.0,0.0,No
CUST14270,Male,30,Chennai,52,Monthly,Standard,Fiber,Bank Transfer,1196.14,61767.82,186.4,3.0,0.0,8.0,0.0,No
CUST14271,Female,40,Kolkata,32,Monthly,Basic,Fiber,Bank Transfer,837.55,25701.08,192.5,1.0,0.0,8.0,5.0,No
CUST14272,Female,25,Kolkata,13,Monthly,Premium,Fiber,UPI,1528.96,20465.54,,5.0,2.0,5.0,0.0,Yes
CUST14273,Female,35,Pune,11,Monthly,Standard,Fiber,Bank Transfer,1237.46,12640.28,195.0,1.0,0.0,6.0,,No
CUST14274,Male,29,Kochi,5,Monthly,Premium,Fiber,Bank Transfer,1624.0,8736.05,181.0,1.0,0.0,8.0,0.0,No
CUST14275,Male,48,Chennai,35,Yearly,Standard,,Cash,919.05,32251.17,6.8,1.0,2.0,9.0,0.0,No
CUST14276,Female,31,Bengaluru,22,Quarterly,Basic,Fiber,Credit Card,930.99,16040.8,270.8,2.0,1.0,7.0,20.0,No
CUST14277,Male,51,Ahmedabad,11,Quarterly,Standard,Fiber,,1214.38,11767.4,187.4,2.0,0.0,7.0,15.0,No
CUST14278,Female,35,Mumbai,1,Quarterly,Premium,DSL,Credit Card,1405.31,1042.15,141.0,2.0,0.0,8.0,0.0,No
CUST14279,Female,51,Kolkata,5,Quarterly,Basic,DSL,Bank Transfer,675.85,3734.31,127.9,3.0,1.0,5.0,10.0,Yes
CUST14280,Female,28,Kochi,36,Quarterly,Premium,Fiber,UPI,1647.93,52816.81,159.8,2.0,0.0,7.0,10.0,No
CUST14281,Male,58,Pune,10,Monthly,Basic,Fiber,UPI,879.53,9449.99,124.2,1.0,1.0,8.0,0.0,No
CUST14282,Female,29,Chennai,10,Yearly,Standard,Fiber,Bank Transfer,1231.94,11812.45,140.7,5.0,1.0,6.0,5.0,No
CUST14283,Female,66,Hyderabad,13,Monthly,Standard,Fiber,Bank Transfer,1199.64,12832.42,239.9,2.0,0.0,7.0,20.0,No
CUST14284,Male,32,Delhi,25,Monthly,Premium,Fiber,Credit Card,1436.51,32124.72,123.5,4.0,2.0,7.0,10.0,Yes
CUST14285,Female,48,Delhi,22,Monthly,Standard,Fiber,Debit Card,1238.68,23359.21,126.2,4.0,0.0,5.0,15.0,No
CUST14286,Male,66,Pune,25,Monthly,Standard,Fiber,Credit Card,1149.93,24608.54,183.5,1.0,0.0,8.0,10.0,No
CUST14287,Female,46,Kolkata,9,Quarterly,Premium,,UPI,1319.14,10794.29,6.5,2.0,,8.0,10.0,No
CUST14288,Male,43,Pune,27,Monthly,,Fiber,UPI,751.29,18613.93,126.1,3.0,0.0,8.0,5.0,Yes
CUST14289,Female,35,Mumbai,42,Yearly,Basic,Fiber,UPI,1051.92,40136.6,230.6,5.0,1.0,6.0,10.0,Yes
CUST14290,Female,49,Hyderabad,1,Monthly,Basic,,Debit Card,502.32,184.68,2.6,1.0,0.0,8.0,10.0,No
CUST14291,Female,39,Ahmedabad,17,Monthly,Standard,DSL,UPI,1087.7,18218.79,116.8,2.0,1.0,7.0,0.0,No
CUST14292,Female,55,Hyderabad,14,Monthly,Standard,Fiber,UPI,1142.99,13819.65,196.4,2.0,0.0,9.0,10.0,No
CUST14293,Female,34,Chennai,17,Quarterly,Premium,Fiber,Cash,1553.87,23866.23,224.8,7.0,0.0,5.0,10.0,Yes
CUST14294,Male,40,Kolkata,10,Yearly,Standard,,UPI,904.82,8624.68,1.7,5.0,1.0,7.0,0.0,Yes
CUST14295,Male,41,Pune,20,Monthly,Basic,Fiber,Debit Card,883.84,16766.57,216.2,2.0,0.0,6.0,5.0,No
CUST14296,Female,67,Hyderabad,13,Monthly,Premium,,Bank Transfer,,14806.22,132.9,4.0,2.0,5.0,20.0,No
CUST14297,Female,25,Jaipur,7,Yearly,Basic,DSL,UPI,,3781.99,115.9,1.0,2.0,7.0,25.0,No
CUST14298,Female,58,Mumbai,29,Monthly,Premium,Fiber,UPI,1615.11,39618.17,154.5,5.0,1.0,6.0,15.0,No
CUST14299,Male,23,Kochi,45,Monthly,Basic,DSL,Debit Card,785.86,35068.43,125.2,3.0,1.0,6.0,0.0,No
CUST14300,Male,22,Bengaluru,20,Monthly,Basic,,Credit Card,500.02,9985.55,8.3,2.0,1.0,5.0,5.0,No
CUST14301,Female,61,Bengaluru,35,Monthly,Standard,DSL,Debit Card,1103.32,39184.6,143.6,2.0,3.0,4.0,0.0,No
CUST14302,Male,46,Jaipur,33,Monthly,Basic,Fiber,Debit Card,908.93,,116.5,3.0,0.0,6.0,10.0,No
CUST14303,,45,Mumbai,53,Monthly,Basic,DSL,Cash,784.43,35435.33,78.6,3.0,1.0,9.0,15.0,No
CUST14304,Female,28,Kolkata,33,Yearly,Standard,DSL,UPI,1079.1,28348.17,0.5,2.0,0.0,4.0,20.0,No
CUST14305,Female,18,Ahmedabad,22,Quarterly,Basic,DSL,Bank Transfer,840.36,15275.15,146.5,4.0,0.0,6.0,15.0,No
CUST14306,Male,60,Ahmedabad,17,Yearly,Basic,DSL,UPI,790.39,13509.51,3.7,3.0,0.0,6.0,0.0,No
CUST14307,Female,36,Kochi,12,Monthly,Basic,Fiber,Credit Card,807.2,9920.93,201.0,1.0,2.0,7.0,0.0,No
CUST14308,Female,26,Delhi,21,Quarterly,Standard,Fiber,UPI,1152.44,18030.06,181.5,1.0,2.0,7.0,20.0,No
CUST14309,Female,44,Kolkata,38,Quarterly,Standard,Fiber,Credit Card,1218.11,39847.32,105.5,1.0,1.0,6.0,15.0,No
CUST14310,Male,51,Bengaluru,48,Yearly,Basic,Fiber,Bank Transfer,931.87,42848.72,164.7,1.0,1.0,8.0,5.0,No
CUST14311,Male,61,Hyderabad,12,Monthly,Standard,Fiber,UPI,1094.01,12458.56,233.9,1.0,2.0,5.0,5.0,Yes
CUST14312,Male,21,Ahmedabad,14,Monthly,Standard,Fiber,UPI,1120.61,13680.76,210.8,2.0,1.0,9.0,10.0,No
CUST14313,Female,53,Delhi,43,Quarterly,Standard,Fiber,,1287.49,50070.58,287.7,0.0,0.0,8.0,10.0,No
CUST14314,Male,35,Chennai,55,Yearly,Standard,DSL,UPI,1207.26,66071.85,50.0,6.0,0.0,4.0,0.0,Yes
CUST14315,Female,32,Hyderabad,4,Yearly,Basic,DSL,Bank Transfer,617.66,2982.08,82.4,5.0,0.0,5.0,5.0,No
CUST14316,Male,68,Pune,21,Quarterly,Standard,DSL,Bank Transfer,1070.65,20684.23,105.7,1.0,0.0,9.0,10.0,No
CUST14317,Female,30,Kochi,32,Monthly,Premium,Fiber,Bank Transfer,1603.83,51332.34,45.3,4.0,0.0,5.0,0.0,Yes
CUST14318,Male,36,Bengaluru,30,Monthly,Standard,Fiber,Debit Card,1280.91,28417.84,153.7,2.0,0.0,7.0,25.0,No
CUST14319,Female,66,Chennai,5,Yearly,Basic,Fiber,Credit Card,939.71,4946.66,229.1,1.0,0.0,8.0,0.0,No
CUST14320,Male,23,Ahmedabad,21,Monthly,Basic,DSL,UPI,816.33,15824.73,68.7,1.0,2.0,7.0,10.0,Yes
CUST14321,Male,65,Hyderabad,16,Monthly,Premium,DSL,Debit Card,1267.53,18085.32,69.6,2.0,0.0,8.0,,No
CUST14322,Male,29,Bengaluru,7,Yearly,Standard,Fiber,Credit Card,1199.43,8181.91,201.9,1.0,0.0,8.0,5.0,No
CUST14323,Female,68,Chennai,34,Monthly,Basic,DSL,Cash,677.51,22795.33,91.3,0.0,0.0,8.0,0.0,No
CUST14324,Male,54,Delhi,46,Quarterly,Basic,DSL,,679.55,27262.36,106.3,5.0,3.0,6.0,10.0,No
CUST14325,Male,34,Bengaluru,22,Quarterly,Premium,DSL,Cash,1351.92,28910.76,82.9,3.0,1.0,7.0,0.0,No
CUST14326,Male,40,Ahmedabad,17,Monthly,Basic,Fiber,Credit Card,918.27,,281.6,0.0,0.0,7.0,5.0,No
CUST14327,Male,43,Chennai,23,Monthly,Standard,Fiber,Credit Card,1226.67,28975.02,234.6,,0.0,6.0,0.0,Yes
CUST14328,Female,46,Jaipur,35,Monthly,Standard,Fiber,Bank Transfer,1250.48,43283.21,183.7,4.0,0.0,6.0,0.0,No
CUST14329,Male,50,Ahmedabad,3,Quarterly,Standard,Fiber,Bank Transfer,1167.75,2400.21,95.9,1.0,1.0,8.0,20.0,No
CUST14330,Female,44,Pune,49,Monthly,Basic,Fiber,Bank Transfer,1010.73,44723.37,160.4,2.0,0.0,5.0,10.0,No
CUST14331,Female,42,Bengaluru,13,Monthly,Basic,Fiber,UPI,825.44,10749.17,139.8,1.0,2.0,7.0,0.0,No
CUST14332,Female,27,Hyderabad,26,Yearly,Premium,Fiber,Bank Transfer,1485.39,31038.93,85.5,3.0,5.0,4.0,20.0,No
CUST14333,Female,64,Mumbai,22,Monthly,Standard,Fiber,Debit Card,1217.5,27043.94,254.2,5.0,1.0,4.0,0.0,No
CUST14334,Male,40,Jaipur,13,Monthly,Premium,Fiber,Credit Card,1545.24,20079.01,211.5,1.0,2.0,7.0,0.0,No
CUST14335,Female,38,Mumbai,60,Monthly,Standard,Fiber,Bank Transfer,1242.54,74620.81,141.0,1.0,1.0,5.0,0.0,No
CUST14336,Female,38,Delhi,34,Monthly,Premium,Fiber,Credit Card,1547.38,46786.43,147.8,3.0,0.0,8.0,10.0,No
CUST14337,Female,60,Chennai,43,Yearly,Premium,Fiber,Debit Card,1553.69,59918.69,154.8,0.0,1.0,9.0,10.0,No
CUST14338,Female,30,Mumbai,10,Monthly,Standard,DSL,Credit Card,997.19,10602.94,34.0,4.0,3.0,4.0,0.0,Yes
CUST14339,Male,54,Mumbai,32,Monthly,Basic,DSL,Debit Card,691.44,22361.76,120.7,2.0,3.0,6.0,0.0,No
CUST14340,Male,50,Chennai,23,Yearly,Standard,Fiber,UPI,1199.85,26356.25,140.6,3.0,2.0,6.0,5.0,Yes
CUST14341,Female,41,Bengaluru,21,Quarterly,Standard,Fiber,Credit Card,1219.13,22605.35,162.3,4.0,2.0,,10.0,No
CUST14342,Female,61,Bengaluru,68,Monthly,Standard,DSL,Debit Card,991.29,,114.1,0.0,2.0,7.0,15.0,No
CUST14343,Female,28,Delhi,13,Yearly,Premium,DSL,Credit Card,1356.35,16213.74,69.3,4.0,1.0,6.0,5.0,No
CUST14344,Male,34,Kolkata,8,Quarterly,,Fiber,Bank Transfer,939.89,5849.62,112.2,5.0,1.0,5.0,10.0,Yes
CUST14345,Male,21,Chennai,17,Monthly,Basic,DSL,Credit Card,781.03,11815.2,,2.0,0.0,7.0,10.0,No
CUST14346,Male,64,Hyderabad,35,Quarterly,Standard,Fiber,Bank Transfer,1257.17,39406.08,162.1,5.0,2.0,5.0,10.0,No
CUST14347,Male,42,Chennai,46,Yearly,Basic,DSL,Credit Card,666.53,29219.76,111.8,2.0,1.0,7.0,5.0,No
CUST14348,Male,47,Delhi,14,Monthly,Standard,,Debit Card,783.86,11491.93,9.3,2.0,1.0,6.0,0.0,No
CUST14349,Female,26,Jaipur,25,Quarterly,Premium,Fiber,UPI,1665.86,37168.63,205.3,4.0,1.0,6.0,10.0,No
CUST14350,Male,38,Bengaluru,30,Yearly,Standard,,UPI,921.68,24127.39,2.4,3.0,3.0,7.0,15.0,No
CUST14351,Male,37,Pune,21,Quarterly,Premium,Fiber,Bank Transfer,1567.27,33169.94,,2.0,0.0,8.0,0.0,No
CUST14352,Female,36,Jaipur,22,Monthly,Standard,Fiber,UPI,1123.79,24198.19,230.7,0.0,1.0,10.0,5.0,Yes
CUST14353,Male,36,Ahmedabad,21,Monthly,Standard,Fiber,Cash,1143.88,22250.76,206.2,2.0,2.0,5.0,5.0,Yes
CUST14354,Male,29,Mumbai,25,Quarterly,Standard,DSL,UPI,972.76,24905.45,66.5,1.0,0.0,7.0,0.0,No
CUST14355,Male,54,Delhi,17,Monthly,Basic,Fiber,Cash,963.83,16047.76,,1.0,0.0,8.0,0.0,No
CUST14356,Female,59,Kolkata,38,Yearly,Standard,DSL,Credit Card,1107.03,41669.44,88.4,1.0,0.0,8.0,0.0,No
CUST14357,Male,34,Bengaluru,21,Monthly,Basic,DSL,Debit Card,756.5,15062.66,100.1,3.0,0.0,6.0,5.0,No
CUST14358,Female,54,Ahmedabad,16,Monthly,Premium,Fiber,UPI,1545.77,23071.44,135.4,3.0,2.0,7.0,5.0,No
CUST14359,Female,65,Kolkata,13,Quarterly,Basic,Fiber,Credit Card,829.51,9919.89,123.8,2.0,1.0,7.0,10.0,No
CUST14360,Male,56,Kolkata,19,Monthly,Basic,Fiber,UPI,850.75,16584.79,234.0,0.0,1.0,,0.0,No
CUST14361,Male,45,Bengaluru,11,Monthly,Standard,DSL,Debit Card,978.91,9938.15,148.1,4.0,0.0,5.0,10.0,Yes
CUST14362,Male,58,Kolkata,53,Monthly,Standard,DSL,Debit Card,1068.13,56582.73,189.0,3.0,0.0,7.0,0.0,No
CUST14363,Male,52,Pune,37,Quarterly,Basic,Fiber,Bank Transfer,960.99,36146.38,188.8,4.0,1.0,5.0,0.0,No
CUST14364,Female,64,Ahmedabad,29,Yearly,Basic,DSL,Bank Transfer,813.51,22626.39,116.7,3.0,2.0,7.0,5.0,No
CUST14365,Male,65,Bengaluru,27,Quarterly,Premium,Fiber,Credit Card,1529.25,37088.18,202.9,2.0,0.0,8.0,10.0,No
CUST14366,Female,35,Bengaluru,20,Monthly,Standard,Fiber,UPI,1152.18,19523.25,244.6,2.0,2.0,6.0,15.0,No
CUST14367,Female,31,,17,Monthly,Basic,Fiber,Credit Card,855.74,14105.46,214.0,1.0,1.0,8.0,0.0,No
CUST14368,Female,52,Bengaluru,13,Yearly,Standard,DSL,Bank Transfer,1131.53,13492.36,110.9,2.0,2.0,6.0,5.0,Yes
CUST14369,Female,61,Chennai,19,Yearly,Basic,,UPI,443.26,7773.38,,3.0,1.0,,5.0,No
CUST14370,Female,58,Jaipur,18,Monthly,Basic,DSL,Debit Card,749.76,11619.73,110.5,2.0,0.0,7.0,10.0,No
CUST14371,Male,24,Delhi,38,Quarterly,Premium,Fiber,UPI,1530.01,57565.32,176.5,2.0,0.0,10.0,0.0,No
CUST14372,Female,58,,52,Monthly,Standard,DSL,UPI,1034.68,47964.53,87.2,2.0,1.0,7.0,10.0,No
CUST14373,Female,30,Bengaluru,33,Monthly,Basic,Fiber,Debit Card,955.51,28916.03,,3.0,0.0,7.0,10.0,Yes
CUST14374,Male,35,Mumbai,11,Yearly,Premium,Fiber,Credit Card,1574.15,14314.02,172.5,1.0,0.0,,15.0,No
CUST14375,Male,54,Bengaluru,5,Monthly,Standard,Fiber,Credit Card,1139.73,4686.41,237.2,0.0,0.0,8.0,25.0,No
CUST14376,Female,30,Delhi,20,Monthly,Basic,Fiber,Debit Card,959.81,15036.8,155.8,1.0,1.0,9.0,20.0,No
CUST14377,Female,53,Jaipur,6,Monthly,Standard,DSL,UPI,1060.39,5820.8,126.6,2.0,0.0,8.0,10.0,No
CUST14378,Male,48,Bengaluru,24,Monthly,Premium,Fiber,UPI,1638.58,31053.8,203.3,2.0,0.0,8.0,20.0,No
CUST14379,Female,19,Chennai,72,Quarterly,Standard,,Debit Card,,,8.2,2.0,0.0,7.0,0.0,No
CUST14380,Male,33,Hyderabad,12,Monthly,Standard,Fiber,Debit Card,1102.82,14372.63,200.9,1.0,1.0,8.0,0.0,Yes
CUST14381,Male,26,Jaipur,53,Quarterly,Standard,Fiber,UPI,1304.41,65328.14,172.8,2.0,3.0,6.0,5.0,No
CUST14382,Female,26,Bengaluru,5,Monthly,Standard,Fiber,Debit Card,1184.09,4293.5,181.4,1.0,0.0,8.0,,No
CUST14383,Male,55,Mumbai,16,Quarterly,Standard,Fiber,Debit Card,1267.4,17656.78,163.7,1.0,0.0,10.0,10.0,No
CUST14384,Female,28,Bengaluru,9,Monthly,Standard,,UPI,821.99,7947.65,3.4,3.0,0.0,8.0,0.0,Yes
CUST14385,Female,39,Hyderabad,14,Quarterly,Basic,Fiber,Bank Transfer,945.26,12539.81,248.0,2.0,0.0,7.0,10.0,No
CUST14386,Female,50,Mumbai,1,Quarterly,Premium,,Debit Card,1330.87,864.84,2.2,4.0,2.0,6.0,0.0,Yes
CUST14387,Male,53,Ahmedabad,46,Yearly,Basic,Fiber,UPI,970.6,42336.64,146.7,1.0,1.0,6.0,,No
CUST14388,Female,62,Chennai,30,Yearly,Standard,Fiber,Debit Card,1208.43,36463.26,197.6,5.0,0.0,5.0,0.0,No
CUST14389,Male,40,Pune,6,Monthly,Standard,Fiber,Debit Card,1172.84,7070.63,169.8,1.0,0.0,5.0,0.0,No
